transaction_id,date,product_name,category,quantity,unit_price,payment_type,revenue,month,day_of_week
TXN10404,2025-11-01,Paracetamol 500mg,Pain Relief,3,1.14,NHS Prescription,3.42,2025-11,Saturday
TXN10085,2025-11-02,Vitamin D 1000IU,Supplements,3,3.72,OTC Sale,11.16,2025-11,Sunday
TXN10961,2025-11-02,Loratadine 10mg,Allergy,1,1.31,Private Prescription,1.31,2025-11,Sunday
TXN11173,2025-11-02,Vitamin D 1000IU,Supplements,1,3.59,OTC Sale,3.59,2025-11,Sunday
TXN10388,2025-11-03,Ibuprofen 200mg,Pain Relief,2,1.56,OTC Sale,3.12,2025-11,Monday
TXN10073,2025-11-03,Metformin 500mg,Diabetes,1,2.02,OTC Sale,2.02,2025-11,Monday
TXN10297,2025-11-04,Vitamin D 1000IU,Supplements,3,3.72,OTC Sale,11.16,2025-11,Tuesday
TXN10720,2025-11-04,Amoxicillin 250mg,Antibiotics,1,3.15,Private Prescription,3.15,2025-11,Tuesday
TXN10036,2025-11-05,Metformin 500mg,Diabetes,1,1.94,OTC Sale,1.94,2025-11,Wednesday
TXN10137,2025-11-05,Vitamin D 1000IU,Supplements,3,3.56,NHS Prescription,10.68,2025-11,Wednesday
TXN11042,2025-11-05,Vitamin D 1000IU,Supplements,1,3.35,Private Prescription,3.35,2025-11,Wednesday
TXN10984,2025-11-06,Omeprazole 20mg,Gastro,1,2.24,NHS Prescription,2.24,2025-11,Thursday
TXN10590,2025-11-06,Cetirizine 10mg,Allergy,3,1.23,Private Prescription,3.69,2025-11,Thursday
TXN10956,2025-11-06,Loratadine 10mg,Allergy,1,1.27,Private Prescription,1.27,2025-11,Thursday
TXN10569,2025-11-06,Salbutamol Inhaler,Respiratory,1,7.03,OTC Sale,7.03,2025-11,Thursday
TXN11132,2025-11-06,Paracetamol 500mg,Pain Relief,2,1.21,OTC Sale,2.42,2025-11,Thursday
TXN10779,2025-11-06,Amoxicillin 250mg,Antibiotics,1,3.43,NHS Prescription,3.43,2025-11,Thursday
TXN10762,2025-11-07,Amoxicillin 250mg,Antibiotics,2,3.1,Private Prescription,6.2,2025-11,Friday
TXN10337,2025-11-07,Omeprazole 20mg,Gastro,1,2.2,Private Prescription,2.2,2025-11,Friday
TXN10587,2025-11-07,Metformin 500mg,Diabetes,1,1.94,Private Prescription,1.94,2025-11,Friday
TXN10617,2025-11-07,Loratadine 10mg,Allergy,1,1.36,NHS Prescription,1.36,2025-11,Friday
TXN10574,2025-11-07,Paracetamol 500mg,Pain Relief,1,1.17,NHS Prescription,1.17,2025-11,Friday
TXN10524,2025-11-07,Cetirizine 10mg,Allergy,1,1.21,Private Prescription,1.21,2025-11,Friday
TXN11187,2025-11-07,Salbutamol Inhaler,Respiratory,4,6.81,NHS Prescription,27.24,2025-11,Friday
TXN10888,2025-11-07,Salbutamol Inhaler,Respiratory,3,6.22,OTC Sale,18.66,2025-11,Friday
TXN10004,2025-11-08,Ibuprofen 200mg,Pain Relief,1,1.41,NHS Prescription,1.41,2025-11,Saturday
TXN10303,2025-11-08,Vitamin D 1000IU,Supplements,1,3.37,NHS Prescription,3.37,2025-11,Saturday
TXN10199,2025-11-08,Vitamin D 1000IU,Supplements,1,3.71,OTC Sale,3.71,2025-11,Saturday
TXN10439,2025-11-08,Paracetamol 500mg,Pain Relief,1,1.17,OTC Sale,1.17,2025-11,Saturday
TXN11135,2025-11-09,Atorvastatin 20mg,Cardiovascular,1,2.72,OTC Sale,2.72,2025-11,Sunday
TXN10741,2025-11-09,Vitamin D 1000IU,Supplements,1,3.54,Private Prescription,3.54,2025-11,Sunday
TXN10402,2025-11-09,Salbutamol Inhaler,Respiratory,3,6.44,NHS Prescription,19.32,2025-11,Sunday
TXN10511,2025-11-09,Vitamin D 1000IU,Supplements,2,3.38,OTC Sale,6.76,2025-11,Sunday
TXN11119,2025-11-09,Paracetamol 500mg,Pain Relief,1,1.07,NHS Prescription,1.07,2025-11,Sunday
TXN10365,2025-11-10,Metformin 500mg,Diabetes,1,2.02,NHS Prescription,2.02,2025-11,Monday
TXN10166,2025-11-10,Loratadine 10mg,Allergy,1,1.4,OTC Sale,1.4,2025-11,Monday
TXN10925,2025-11-10,Atorvastatin 20mg,Cardiovascular,1,2.85,Private Prescription,2.85,2025-11,Monday
TXN11167,2025-11-10,Paracetamol 500mg,Pain Relief,3,1.21,NHS Prescription,3.63,2025-11,Monday
TXN10539,2025-11-11,Ibuprofen 200mg,Pain Relief,1,1.5,OTC Sale,1.5,2025-11,Tuesday
TXN10903,2025-11-11,Ibuprofen 200mg,Pain Relief,1,1.54,OTC Sale,1.54,2025-11,Tuesday
TXN10111,2025-11-11,Loratadine 10mg,Allergy,1,1.42,OTC Sale,1.42,2025-11,Tuesday
TXN10790,2025-11-11,Omeprazole 20mg,Gastro,1,2.14,NHS Prescription,2.14,2025-11,Tuesday
TXN10338,2025-11-12,Paracetamol 500mg,Pain Relief,1,1.18,OTC Sale,1.18,2025-11,Wednesday
TXN11025,2025-11-12,Loratadine 10mg,Allergy,3,1.29,OTC Sale,3.87,2025-11,Wednesday
TXN10360,2025-11-12,Atorvastatin 20mg,Cardiovascular,2,3.03,OTC Sale,6.06,2025-11,Wednesday
TXN10054,2025-11-12,Paracetamol 500mg,Pain Relief,1,1.07,NHS Prescription,1.07,2025-11,Wednesday
TXN10663,2025-11-13,Salbutamol Inhaler,Respiratory,1,6.9,NHS Prescription,6.9,2025-11,Thursday
TXN10435,2025-11-13,Amoxicillin 250mg,Antibiotics,2,3.51,OTC Sale,7.02,2025-11,Thursday
TXN10233,2025-11-13,Amoxicillin 250mg,Antibiotics,2,3.3,Private Prescription,6.6,2025-11,Thursday
TXN10933,2025-11-13,Metformin 500mg,Diabetes,1,1.94,NHS Prescription,1.94,2025-11,Thursday
TXN10900,2025-11-13,Atorvastatin 20mg,Cardiovascular,1,3.06,NHS Prescription,3.06,2025-11,Thursday
TXN10068,2025-11-14,Omeprazole 20mg,Gastro,2,2.2,Private Prescription,4.4,2025-11,Friday
TXN10969,2025-11-14,Paracetamol 500mg,Pain Relief,3,1.2,Private Prescription,3.6,2025-11,Friday
TXN10547,2025-11-14,Salbutamol Inhaler,Respiratory,1,6.83,NHS Prescription,6.83,2025-11,Friday
TXN11105,2025-11-15,Amoxicillin 250mg,Antibiotics,4,3.18,NHS Prescription,12.72,2025-11,Saturday
TXN10646,2025-11-17,Paracetamol 500mg,Pain Relief,2,1.2,OTC Sale,2.4,2025-11,Monday
TXN10354,2025-11-17,Paracetamol 500mg,Pain Relief,3,1.18,OTC Sale,3.54,2025-11,Monday
TXN10545,2025-11-17,Ibuprofen 200mg,Pain Relief,1,1.39,NHS Prescription,1.39,2025-11,Monday
TXN10647,2025-11-17,Cetirizine 10mg,Allergy,2,1.27,OTC Sale,2.54,2025-11,Monday
TXN10063,2025-11-17,Loratadine 10mg,Allergy,3,1.25,NHS Prescription,3.75,2025-11,Monday
TXN10941,2025-11-17,Vitamin D 1000IU,Supplements,2,3.67,NHS Prescription,7.34,2025-11,Monday
TXN10355,2025-11-17,Vitamin D 1000IU,Supplements,1,3.41,NHS Prescription,3.41,2025-11,Monday
TXN10325,2025-11-17,Salbutamol Inhaler,Respiratory,1,6.77,NHS Prescription,6.77,2025-11,Monday
TXN11154,2025-11-17,Paracetamol 500mg,Pain Relief,2,1.17,NHS Prescription,2.34,2025-11,Monday
TXN10339,2025-11-17,Vitamin D 1000IU,Supplements,1,3.72,NHS Prescription,3.72,2025-11,Monday
TXN10831,2025-11-19,Loratadine 10mg,Allergy,2,1.36,Private Prescription,2.72,2025-11,Wednesday
TXN11133,2025-11-19,Metformin 500mg,Diabetes,2,1.93,NHS Prescription,3.86,2025-11,Wednesday
TXN10736,2025-11-19,Paracetamol 500mg,Pain Relief,1,1.07,OTC Sale,1.07,2025-11,Wednesday
TXN11102,2025-11-19,Loratadine 10mg,Allergy,2,1.33,Private Prescription,2.66,2025-11,Wednesday
TXN10294,2025-11-19,Amoxicillin 250mg,Antibiotics,1,3.07,OTC Sale,3.07,2025-11,Wednesday
TXN10095,2025-11-20,Paracetamol 500mg,Pain Relief,1,1.14,OTC Sale,1.14,2025-11,Thursday
TXN10828,2025-11-20,Ibuprofen 200mg,Pain Relief,1,1.42,OTC Sale,1.42,2025-11,Thursday
TXN10291,2025-11-21,Metformin 500mg,Diabetes,2,1.96,NHS Prescription,3.92,2025-11,Friday
TXN10619,2025-11-21,Cetirizine 10mg,Allergy,1,1.31,OTC Sale,1.31,2025-11,Friday
TXN10580,2025-11-22,Amoxicillin 250mg,Antibiotics,4,3.07,NHS Prescription,12.28,2025-11,Saturday
TXN10676,2025-11-22,Cetirizine 10mg,Allergy,1,1.26,NHS Prescription,1.26,2025-11,Saturday
TXN10589,2025-11-22,Atorvastatin 20mg,Cardiovascular,2,2.84,OTC Sale,5.68,2025-11,Saturday
TXN10821,2025-11-22,Cetirizine 10mg,Allergy,1,1.19,Private Prescription,1.19,2025-11,Saturday
TXN10548,2025-11-23,Amoxicillin 250mg,Antibiotics,1,3.39,OTC Sale,3.39,2025-11,Sunday
TXN10326,2025-11-23,Ibuprofen 200mg,Pain Relief,2,1.51,NHS Prescription,3.02,2025-11,Sunday
TXN11052,2025-11-23,Paracetamol 500mg,Pain Relief,1,1.12,Private Prescription,1.12,2025-11,Sunday
TXN10716,2025-11-24,Salbutamol Inhaler,Respiratory,4,6.84,Private Prescription,27.36,2025-11,Monday
TXN10444,2025-11-24,Cetirizine 10mg,Allergy,1,1.35,NHS Prescription,1.35,2025-11,Monday
TXN11019,2025-11-24,Amoxicillin 250mg,Antibiotics,1,3.26,NHS Prescription,3.26,2025-11,Monday
TXN10304,2025-11-24,Amoxicillin 250mg,Antibiotics,1,3.36,OTC Sale,3.36,2025-11,Monday
TXN10715,2025-11-24,Metformin 500mg,Diabetes,1,1.87,OTC Sale,1.87,2025-11,Monday
TXN10066,2025-11-24,Cetirizine 10mg,Allergy,2,1.24,NHS Prescription,2.48,2025-11,Monday
TXN10701,2025-11-25,Atorvastatin 20mg,Cardiovascular,2,2.7,NHS Prescription,5.4,2025-11,Tuesday
TXN10361,2025-11-25,Metformin 500mg,Diabetes,1,2.04,OTC Sale,2.04,2025-11,Tuesday
TXN10480,2025-11-25,Paracetamol 500mg,Pain Relief,1,1.15,OTC Sale,1.15,2025-11,Tuesday
TXN10494,2025-11-26,Paracetamol 500mg,Pain Relief,1,1.06,NHS Prescription,1.06,2025-11,Wednesday
TXN10260,2025-11-26,Metformin 500mg,Diabetes,1,1.94,NHS Prescription,1.94,2025-11,Wednesday
TXN11136,2025-11-26,Paracetamol 500mg,Pain Relief,1,1.11,Private Prescription,1.11,2025-11,Wednesday
TXN10150,2025-11-26,Loratadine 10mg,Allergy,1,1.37,OTC Sale,1.37,2025-11,Wednesday
TXN10629,2025-11-26,Cetirizine 10mg,Allergy,2,1.27,NHS Prescription,2.54,2025-11,Wednesday
TXN10332,2025-11-27,Loratadine 10mg,Allergy,2,1.26,OTC Sale,2.52,2025-11,Thursday
TXN10557,2025-11-27,Salbutamol Inhaler,Respiratory,1,6.35,OTC Sale,6.35,2025-11,Thursday
TXN11160,2025-11-27,Atorvastatin 20mg,Cardiovascular,2,2.75,OTC Sale,5.5,2025-11,Thursday
TXN10138,2025-11-28,Atorvastatin 20mg,Cardiovascular,2,2.8,OTC Sale,5.6,2025-11,Friday
TXN10664,2025-11-28,Loratadine 10mg,Allergy,1,1.25,Private Prescription,1.25,2025-11,Friday
TXN10058,2025-11-28,Ibuprofen 200mg,Pain Relief,1,1.49,OTC Sale,1.49,2025-11,Friday
TXN10512,2025-11-28,Amoxicillin 250mg,Antibiotics,1,3.45,Private Prescription,3.45,2025-11,Friday
TXN10176,2025-11-28,Loratadine 10mg,Allergy,2,1.43,OTC Sale,2.86,2025-11,Friday
TXN10190,2025-11-29,Amoxicillin 250mg,Antibiotics,1,3.17,OTC Sale,3.17,2025-11,Saturday
TXN10868,2025-11-30,Ibuprofen 200mg,Pain Relief,2,1.38,NHS Prescription,2.76,2025-11,Sunday
TXN10160,2025-12-01,Ibuprofen 200mg,Pain Relief,2,1.46,Private Prescription,2.92,2025-12,Monday
TXN11009,2025-12-01,Atorvastatin 20mg,Cardiovascular,1,2.67,Private Prescription,2.67,2025-12,Monday
TXN10518,2025-12-01,Amoxicillin 250mg,Antibiotics,3,3.16,OTC Sale,9.48,2025-12,Monday
TXN10345,2025-12-01,Omeprazole 20mg,Gastro,3,2.19,NHS Prescription,6.57,2025-12,Monday
TXN10305,2025-12-02,Omeprazole 20mg,Gastro,4,2.08,NHS Prescription,8.32,2025-12,Tuesday
TXN11012,2025-12-02,Vitamin D 1000IU,Supplements,1,3.55,NHS Prescription,3.55,2025-12,Tuesday
TXN10703,2025-12-03,Amoxicillin 250mg,Antibiotics,1,3.45,Private Prescription,3.45,2025-12,Wednesday
TXN11045,2025-12-03,Amoxicillin 250mg,Antibiotics,2,3.47,OTC Sale,6.94,2025-12,Wednesday
TXN10173,2025-12-03,Omeprazole 20mg,Gastro,1,2.01,NHS Prescription,2.01,2025-12,Wednesday
TXN10443,2025-12-03,Vitamin D 1000IU,Supplements,1,3.59,NHS Prescription,3.59,2025-12,Wednesday
TXN10030,2025-12-04,Amoxicillin 250mg,Antibiotics,1,3.34,Private Prescription,3.34,2025-12,Thursday
TXN10682,2025-12-04,Cetirizine 10mg,Allergy,1,1.3,Private Prescription,1.3,2025-12,Thursday
TXN10317,2025-12-04,Vitamin D 1000IU,Supplements,1,3.42,OTC Sale,3.42,2025-12,Thursday
TXN10874,2025-12-04,Amoxicillin 250mg,Antibiotics,1,3.36,NHS Prescription,3.36,2025-12,Thursday
TXN10855,2025-12-04,Paracetamol 500mg,Pain Relief,2,1.13,Private Prescription,2.26,2025-12,Thursday
TXN10147,2025-12-05,Paracetamol 500mg,Pain Relief,2,1.19,NHS Prescription,2.38,2025-12,Friday
TXN10389,2025-12-05,Amoxicillin 250mg,Antibiotics,1,3.34,Private Prescription,3.34,2025-12,Friday
TXN10016,2025-12-05,Metformin 500mg,Diabetes,1,2.08,OTC Sale,2.08,2025-12,Friday
TXN10515,2025-12-05,Paracetamol 500mg,Pain Relief,1,1.21,Private Prescription,1.21,2025-12,Friday
TXN11113,2025-12-06,Salbutamol Inhaler,Respiratory,4,6.73,OTC Sale,26.92,2025-12,Saturday
TXN10255,2025-12-06,Amoxicillin 250mg,Antibiotics,1,3.25,Private Prescription,3.25,2025-12,Saturday
TXN10992,2025-12-06,Omeprazole 20mg,Gastro,1,2.05,NHS Prescription,2.05,2025-12,Saturday
TXN10610,2025-12-07,Amoxicillin 250mg,Antibiotics,2,3.07,NHS Prescription,6.14,2025-12,Sunday
TXN10583,2025-12-07,Paracetamol 500mg,Pain Relief,2,1.08,NHS Prescription,2.16,2025-12,Sunday
TXN10552,2025-12-07,Loratadine 10mg,Allergy,1,1.24,Private Prescription,1.24,2025-12,Sunday
TXN10408,2025-12-07,Paracetamol 500mg,Pain Relief,1,1.19,NHS Prescription,1.19,2025-12,Sunday
TXN10769,2025-12-08,Omeprazole 20mg,Gastro,1,2.26,NHS Prescription,2.26,2025-12,Monday
TXN11007,2025-12-08,Atorvastatin 20mg,Cardiovascular,1,2.87,Private Prescription,2.87,2025-12,Monday
TXN10635,2025-12-08,Omeprazole 20mg,Gastro,1,2.25,NHS Prescription,2.25,2025-12,Monday
TXN10526,2025-12-08,Atorvastatin 20mg,Cardiovascular,1,2.7,Private Prescription,2.7,2025-12,Monday
TXN11185,2025-12-08,Atorvastatin 20mg,Cardiovascular,1,2.67,OTC Sale,2.67,2025-12,Monday
TXN10500,2025-12-10,Atorvastatin 20mg,Cardiovascular,2,3.07,Private Prescription,6.14,2025-12,Wednesday
TXN10772,2025-12-11,Metformin 500mg,Diabetes,2,2.07,NHS Prescription,4.14,2025-12,Thursday
TXN10029,2025-12-11,Amoxicillin 250mg,Antibiotics,1,3.04,OTC Sale,3.04,2025-12,Thursday
TXN10313,2025-12-12,Paracetamol 500mg,Pain Relief,1,1.1,Private Prescription,1.1,2025-12,Friday
TXN11195,2025-12-12,Atorvastatin 20mg,Cardiovascular,1,2.94,Private Prescription,2.94,2025-12,Friday
TXN10238,2025-12-13,Omeprazole 20mg,Gastro,1,2.16,Private Prescription,2.16,2025-12,Saturday
TXN10931,2025-12-13,Paracetamol 500mg,Pain Relief,2,1.05,NHS Prescription,2.1,2025-12,Saturday
TXN10982,2025-12-14,Paracetamol 500mg,Pain Relief,4,1.1,OTC Sale,4.4,2025-12,Sunday
TXN10662,2025-12-15,Salbutamol Inhaler,Respiratory,1,7.07,NHS Prescription,7.07,2025-12,Monday
TXN10023,2025-12-16,Omeprazole 20mg,Gastro,2,2.17,NHS Prescription,4.34,2025-12,Tuesday
TXN11092,2025-12-16,Metformin 500mg,Diabetes,1,2.06,OTC Sale,2.06,2025-12,Tuesday
TXN10514,2025-12-16,Metformin 500mg,Diabetes,3,2.02,NHS Prescription,6.06,2025-12,Tuesday
TXN10698,2025-12-16,Salbutamol Inhaler,Respiratory,1,6.37,OTC Sale,6.37,2025-12,Tuesday
TXN10278,2025-12-17,Omeprazole 20mg,Gastro,2,2.26,Private Prescription,4.52,2025-12,Wednesday
TXN10627,2025-12-17,Metformin 500mg,Diabetes,1,1.85,NHS Prescription,1.85,2025-12,Wednesday
TXN10498,2025-12-17,Amoxicillin 250mg,Antibiotics,2,3.18,OTC Sale,6.36,2025-12,Wednesday
TXN10289,2025-12-17,Vitamin D 1000IU,Supplements,2,3.41,NHS Prescription,6.82,2025-12,Wednesday
TXN10428,2025-12-17,Omeprazole 20mg,Gastro,2,2.29,Private Prescription,4.58,2025-12,Wednesday
TXN10598,2025-12-18,Vitamin D 1000IU,Supplements,3,3.67,OTC Sale,11.01,2025-12,Thursday
TXN10481,2025-12-18,Vitamin D 1000IU,Supplements,2,3.58,Private Prescription,7.16,2025-12,Thursday
TXN11003,2025-12-18,Ibuprofen 200mg,Pain Relief,1,1.5,OTC Sale,1.5,2025-12,Thursday
TXN11094,2025-12-18,Cetirizine 10mg,Allergy,1,1.23,OTC Sale,1.23,2025-12,Thursday
TXN10229,2025-12-18,Metformin 500mg,Diabetes,1,1.89,NHS Prescription,1.89,2025-12,Thursday
TXN10356,2025-12-19,Cetirizine 10mg,Allergy,3,1.36,NHS Prescription,4.08,2025-12,Friday
TXN10163,2025-12-19,Amoxicillin 250mg,Antibiotics,1,3.07,NHS Prescription,3.07,2025-12,Friday
TXN10121,2025-12-19,Ibuprofen 200mg,Pain Relief,1,1.48,NHS Prescription,1.48,2025-12,Friday
TXN10822,2025-12-19,Atorvastatin 20mg,Cardiovascular,1,3.01,OTC Sale,3.01,2025-12,Friday
TXN10508,2025-12-20,Cetirizine 10mg,Allergy,2,1.22,NHS Prescription,2.44,2025-12,Saturday
TXN11060,2025-12-20,Cetirizine 10mg,Allergy,1,1.3,OTC Sale,1.3,2025-12,Saturday
TXN10171,2025-12-21,Cetirizine 10mg,Allergy,2,1.26,Private Prescription,2.52,2025-12,Sunday
TXN10140,2025-12-21,Loratadine 10mg,Allergy,1,1.29,Private Prescription,1.29,2025-12,Sunday
TXN10045,2025-12-21,Salbutamol Inhaler,Respiratory,1,6.64,NHS Prescription,6.64,2025-12,Sunday
TXN11149,2025-12-21,Ibuprofen 200mg,Pain Relief,4,1.58,NHS Prescription,6.32,2025-12,Sunday
TXN10869,2025-12-22,Amoxicillin 250mg,Antibiotics,2,3.43,OTC Sale,6.86,2025-12,Monday
TXN10234,2025-12-23,Atorvastatin 20mg,Cardiovascular,1,2.72,Private Prescription,2.72,2025-12,Tuesday
TXN11145,2025-12-23,Amoxicillin 250mg,Antibiotics,2,3.41,OTC Sale,6.82,2025-12,Tuesday
TXN10103,2025-12-23,Atorvastatin 20mg,Cardiovascular,2,2.92,NHS Prescription,5.84,2025-12,Tuesday
TXN10946,2025-12-24,Loratadine 10mg,Allergy,2,1.35,Private Prescription,2.7,2025-12,Wednesday
TXN10347,2025-12-24,Salbutamol Inhaler,Respiratory,2,6.37,Private Prescription,12.74,2025-12,Wednesday
TXN10057,2025-12-24,Atorvastatin 20mg,Cardiovascular,1,2.92,NHS Prescription,2.92,2025-12,Wednesday
TXN10322,2025-12-24,Amoxicillin 250mg,Antibiotics,1,3.34,NHS Prescription,3.34,2025-12,Wednesday
TXN10711,2025-12-25,Metformin 500mg,Diabetes,1,2.06,OTC Sale,2.06,2025-12,Thursday
TXN11184,2025-12-25,Amoxicillin 250mg,Antibiotics,1,3.17,NHS Prescription,3.17,2025-12,Thursday
TXN10314,2025-12-25,Salbutamol Inhaler,Respiratory,1,6.61,Private Prescription,6.61,2025-12,Thursday
TXN10449,2025-12-26,Metformin 500mg,Diabetes,1,1.84,OTC Sale,1.84,2025-12,Friday
TXN10251,2025-12-26,Atorvastatin 20mg,Cardiovascular,1,2.66,NHS Prescription,2.66,2025-12,Friday
TXN10429,2025-12-27,Metformin 500mg,Diabetes,1,1.84,NHS Prescription,1.84,2025-12,Saturday
TXN11143,2025-12-27,Metformin 500mg,Diabetes,1,1.82,NHS Prescription,1.82,2025-12,Saturday
TXN10640,2025-12-27,Omeprazole 20mg,Gastro,3,2.17,Private Prescription,6.51,2025-12,Saturday
TXN10805,2025-12-28,Salbutamol Inhaler,Respiratory,1,6.48,NHS Prescription,6.48,2025-12,Sunday
TXN10462,2025-12-28,Cetirizine 10mg,Allergy,1,1.32,OTC Sale,1.32,2025-12,Sunday
TXN10800,2025-12-28,Amoxicillin 250mg,Antibiotics,3,3.24,NHS Prescription,9.72,2025-12,Sunday
TXN10061,2025-12-28,Atorvastatin 20mg,Cardiovascular,1,3.0,Private Prescription,3.0,2025-12,Sunday
TXN10371,2025-12-28,Vitamin D 1000IU,Supplements,1,3.46,Private Prescription,3.46,2025-12,Sunday
TXN10042,2025-12-29,Atorvastatin 20mg,Cardiovascular,1,3.07,NHS Prescription,3.07,2025-12,Monday
TXN10488,2025-12-30,Loratadine 10mg,Allergy,1,1.3,Private Prescription,1.3,2025-12,Tuesday
TXN10268,2025-12-30,Loratadine 10mg,Allergy,2,1.35,NHS Prescription,2.7,2025-12,Tuesday
TXN10579,2025-12-31,Ibuprofen 200mg,Pain Relief,2,1.5,OTC Sale,3.0,2025-12,Wednesday
TXN10101,2025-12-31,Ibuprofen 200mg,Pain Relief,3,1.54,Private Prescription,4.62,2025-12,Wednesday
TXN10239,2025-12-31,Cetirizine 10mg,Allergy,1,1.35,OTC Sale,1.35,2025-12,Wednesday
TXN10521,2025-12-31,Amoxicillin 250mg,Antibiotics,2,3.07,Private Prescription,6.14,2025-12,Wednesday
